date,ETH_price,total_volume,market_cap,coin_name
00:00.0,590.2719225,1477100076,58403874541,ethereum
00:00.0,600.2596768,1412079787,59405441433,ethereum
00:00.0,617.2024079,1226887274,61094825885,ethereum
00:00.0,636.3671639,1175262574,63004894796,ethereum
00:00.0,705.0276448,2013232706,69817174452,ethereum
00:00.0,613.7267253,2772144667,60788471583,ethereum
00:00.0,657.0577935,1616604527,65093958670,ethereum
00:00.0,641.9936056,1327872538,63614677084,ethereum
00:00.0,672.5969368,1170961463,66660769651,ethereum
00:00.0,680.1204954,1180427165,67420561666,ethereum
00:00.0,662.7327358,1271088004,65710538602,ethereum
00:00.0,665.2257861,1342793449,65971279396,ethereum
00:00.0,676.5525639,1153897333,67108704082,ethereum
00:00.0,781.4257805,1005515084,77526578542,ethereum
00:00.0,777.907647,1967182624,77194381804,ethereum
00:00.0,807.0673292,1617671981,80104681673,ethereum
00:00.0,785.8927435,1742487117,78019321357,ethereum
00:00.0,748.8131414,2808727749,74353698902,ethereum
00:00.0,744.3248257,1562833108,73923190963,ethereum
00:00.0,743.6398157,1517875906,73870430059,ethereum
00:00.0,717.4128744,1329169268,71279821649,ethereum
00:00.0,675.2917525,1867453051,67108755487,ethereum
00:00.0,683.1702676,1574237121,67905759627,ethereum
00:00.0,726.8719105,1358354340,72264507768,ethereum
00:00.0,727.8026816,1747256249,72371889346,ethereum
00:00.0,703.1556815,1318045202,69935482264,ethereum
00:00.0,702.4531187,1283393782,69879914022,ethereum
00:00.0,665.6275313,1148132529,66230317444,ethereum
00:00.0,686.2132687,1140013811,68292780311,ethereum
00:00.0,685.846754,955540974.6,68270520549,ethereum
00:00.0,703.8146666,964430376,70073661062,ethereum
00:00.0,688.9132212,914750523.9,68604235450,ethereum
00:00.0,641.1003511,1134342773,63856048465,ethereum
00:00.0,581.2411881,1636502158,57906139337,ethereum
00:00.0,597.8487719,1578836654,59572815257,ethereum
00:00.0,582.2793863,1130488778,58033414970,ethereum
00:00.0,580.4834598,793211715.5,57866488202,ethereum
00:00.0,565.9260648,936703218.9,56426783299,ethereum
00:00.0,511.6158804,1349222686,51022311777,ethereum
00:00.0,561.7406615,1304128811,56032720819,ethereum
00:00.0,555.349151,1076970537,55406697682,ethereum
00:00.0,571.7271135,1016848280,57052511798,ethereum
00:00.0,573.8335505,988913896.7,57274516594,ethereum
00:00.0,583.1316392,917573393.7,58214660996,ethereum
00:00.0,609.2946747,960786811.9,60839012157,ethereum
00:00.0,586.575976,998788030.5,58582699276,ethereum
00:00.0,600.678279,981693246.8,60003382388,ethereum
00:00.0,598.2160985,883508366.8,59769818240,ethereum
00:00.0,595.1261407,987621968.4,59473431631,ethereum
00:00.0,590.4981452,774931924.1,59023188217,ethereum
00:00.0,581.1212497,704024660.5,58097979895,ethereum
00:00.0,522.9980387,1323637043,52297773131,ethereum
00:00.0,529.1308298,1163129333,52922017101,ethereum
00:00.0,495.0763559,1183551768,49526210495,ethereum
00:00.0,474.859113,1330197064,47513487722,ethereum
00:00.0,516.6441704,1634517038,51705041672,ethereum
00:00.0,485.4328365,1129671620,48591417578,ethereum
00:00.0,493.0678581,732126705.8,49365820389,ethereum
00:00.0,491.400276,675191595,49208886720,ethereum
00:00.0,512.4288525,861532499.7,51325180407,ethereum
00:00.0,532.0039134,1047558826,53296770079,ethereum
00:00.0,529.7630466,983081480.7,53083203704,ethereum
00:00.0,520.6671645,901042405.3,52182383817,ethereum
00:00.0,463.9408287,1473054828,46506729655,ethereum
00:00.0,472.9772648,1088716168,47422371815,ethereum
00:00.0,455.7184306,1813906376,45701228404,ethereum
00:00.0,458.9258012,3935188499,46032293630,ethereum
00:00.0,430.6017844,3145279252,43200150826,ethereum
00:00.0,437.8765375,1459598904,43938995892,ethereum
00:00.0,420.8621242,1247515217,42240235078,ethereum
00:00.0,432.5072205,1274641927,43417851340,ethereum
00:00.0,449.4300451,1242421814,45125931777,ethereum
00:00.0,447.6805506,1389903375,44959418543,ethereum
00:00.0,472.3116584,1756088768,47442809332,ethereum
00:00.0,459.6987235,1747988601,46185301814,ethereum
00:00.0,463.2222083,1569050880,46548745986,ethereum
00:00.0,466.8794801,1727252654,46925838687,ethereum
00:00.0,467.5901145,1573448525,47006819802,ethereum
00:00.0,481.5238235,1498055824,48417457589,ethereum
00:00.0,483.8040308,1475654563,48656609006,ethereum
00:00.0,469.7022294,1637687611,47248080179,ethereum
00:00.0,431.7644545,1785960365,43440645610,ethereum
00:00.0,443.0254304,1290310142,44582775234,ethereum
00:00.0,427.7922444,1431811643,43058583252,ethereum
00:00.0,431.2669397,1446717925,43417089532,ethereum
00:00.0,431.7845684,1123965514,43478040809,ethereum
00:00.0,446.6095209,1144805113,44980010137,ethereum
00:00.0,478.208507,2202047226,48172237051,ethereum
00:00.0,497.1775461,1948063361,50093375647,ethereum
00:00.0,475.9901579,1914258994,47968300051,ethereum
00:00.0,464.7899427,1540257888,46849108851,ethereum
00:00.0,447.2032909,1657375888,45085461873,ethereum
00:00.0,458.0790284,1274976612,46191354520,ethereum
00:00.0,455.5332019,1171779230,45944085755,ethereum
00:00.0,447.9213791,1376984398,45185546979,ethereum
00:00.0,477.2092717,1761639225,48149869331,ethereum
00:00.0,468.7374923,1567839914,47304793330,ethereum
00:00.0,460.8693339,1425778760,46520159726,ethereum
00:00.0,467.9579266,1318960361,47245239453,ethereum
00:00.0,465.8991553,15896613818,47046915978,ethereum
00:00.0,466.4192291,8096703017,47108994325,ethereum
00:00.0,458.0809212,1658111274,46276223652,ethereum
00:00.0,432.3501179,1576813469,43685748085,ethereum
00:00.0,417.2754068,5779965392,42171077989,ethereum
00:00.0,410.9251331,2616667155,41537743616,ethereum
00:00.0,417.3553932,2104388036,42196294616,ethereum
00:00.0,406.8839912,1809713053,41145986285,ethereum
00:00.0,409.1649354,2106705189,41385054072,ethereum
00:00.0,404.8171979,2315454593,40953537750,ethereum
00:00.0,377.7509011,1851482817,38223074883,ethereum
00:00.0,353.6461229,1935897433,35791291191,ethereum
00:00.0,363.6851799,2317855524,36814735141,ethereum
00:00.0,332.4924331,2027472927,33664024162,ethereum
00:00.0,317.3144774,2371854615,32133841450,ethereum
00:00.0,317.9561131,2055561310,32205233602,ethereum
00:00.0,284.9586647,2305624515,28868747042,ethereum
00:00.0,277.7460166,3134794914,28143782821,ethereum
00:00.0,281.1411931,2818580242,28457713331,ethereum
00:00.0,286.3202214,2409323175,29013771357,ethereum
00:00.0,314.7932527,2930409555,31900584937,ethereum
00:00.0,293.1769918,2806352499,29731648689,ethereum
00:00.0,299.4351226,2503896968,30373462667,ethereum
00:00.0,271.0615522,2209797061,27502092651,ethereum
00:00.0,280.3747171,2099627672,28451639053,ethereum
00:00.0,269.2483994,2312267791,27322879481,ethereum
00:00.0,275.8083851,2099144009,27993194188,ethereum
00:00.0,281.734642,2215723322,28606495007,ethereum
00:00.0,277.9667106,1727946125,28227624888,ethereum
00:00.0,273.5034142,1905358201,27764964384,ethereum
00:00.0,286.9611038,2157563440,29048911774,ethereum
00:00.0,296.2961276,2548394710,30108250593,ethereum
00:00.0,288.5053606,2536785879,29316888090,ethereum
00:00.0,285.1028726,2491159404,28983027591,ethereum
00:00.0,282.2231787,2200676476,28697700432,ethereum
00:00.0,295.6461618,2591135538,30072245776,ethereum
00:00.0,294.5856885,2297225429,29960438167,ethereum
00:00.0,288.8528256,2057722571,29383711205,ethereum
00:00.0,285.4857566,2979570499,29050036563,ethereum
00:00.0,232.5957687,4099897500,23699297869,ethereum
00:00.0,229.374958,2701061396,23333059272,ethereum
00:00.0,215.4322375,2789431368,21937448595,ethereum
00:00.0,196.8653869,2540332939,20053781148,ethereum
00:00.0,195.8773383,3175761389,19952064720,ethereum
00:00.0,196.3615327,2491788678,19995395751,ethereum
00:00.0,184.0822318,2596452766,18758112118,ethereum
00:00.0,182.9455763,2604494815,18646346739,ethereum
00:00.0,211.8267275,3501498583,21593950253,ethereum
00:00.0,211.3835617,3131560545,21564238471,ethereum
00:00.0,223.0530823,2852106466,22752839429,ethereum
00:00.0,220.1415794,2369163812,22455303413,ethereum
00:00.0,196.5766097,2973745225,20051344766,ethereum
00:00.0,210.1506965,2669510296,21444053204,ethereum
00:00.0,209.1425268,2532964971,21345953865,ethereum
00:00.0,224.3809777,2506415803,22905841035,ethereum
00:00.0,247.4100179,3224898333,25265891713,ethereum
00:00.0,241.8437318,2253360128,24698456681,ethereum
00:00.0,244.7847955,2228170858,25008142946,ethereum
00:00.0,228.3409115,2153893196,23326983439,ethereum
00:00.0,219.5043438,4690848658,22430430094,ethereum
00:00.0,214.9793803,2266901693,21996083267,ethereum
00:00.0,229.2219593,2324850663,23427304228,ethereum
00:00.0,222.2292398,1941656837,22728786276,ethereum
00:00.0,231.7358733,2157048772,23704835591,ethereum
00:00.0,232.7813852,1696510082,23810956055,ethereum
00:00.0,231.1436846,1380169412,23660128685,ethereum
00:00.0,225.7948538,1289588249,23102075847,ethereum
00:00.0,220.4744603,1484341832,22578266460,ethereum
00:00.0,222.1958478,1299403541,22746296668,ethereum
00:00.0,228.0360702,1343329878,23346587563,ethereum
00:00.0,225.0688073,1289880375,23047878587,ethereum
00:00.0,225.6583486,1219257804,23108155611,ethereum
00:00.0,229.524615,1307100279,23515310564,ethereum
00:00.0,227.9689078,1144035692,23360773269,ethereum
00:00.0,225.6620162,1221609498,23136932206,ethereum
00:00.0,192.0010841,1985897939,19696329363,ethereum
00:00.0,197.0680159,1432531941,20205253420,ethereum
00:00.0,201.0534997,1075912682,20618468438,ethereum
00:00.0,196.3186984,1120326805,20154043106,ethereum
00:00.0,212.2030694,3003242430,21758441437,ethereum
00:00.0,212.4442865,1278234752,21797843240,ethereum
00:00.0,211.082693,1230898825,21665771380,ethereum
00:00.0,204.3130489,1267340948,20978898040,ethereum
00:00.0,203.9762625,1230724743,20944981900,ethereum
00:00.0,206.8820987,1154390189,21245961050,ethereum
00:00.0,206.3098268,1070945888,21194118735,ethereum
00:00.0,205.0377549,1242296101,21065455940,ethereum
00:00.0,204.0839456,1232758658,20971271071,ethereum
00:00.0,203.5221988,1220612744,20915202601,ethereum
00:00.0,202.3530228,1165395714,20806627800,ethereum
00:00.0,203.3849686,1294283607,20912618604,ethereum
00:00.0,203.1873963,1055337329,20895701369,ethereum
00:00.0,204.7223407,1039726472,21050011679,ethereum
00:00.0,195.7514045,1525796042,20141044165,ethereum
00:00.0,197.4484496,977416380.7,20319037427,ethereum
00:00.0,198.6390488,1270047763,20443374891,ethereum
00:00.0,199.122607,1320296640,20504797884,ethereum
00:00.0,202.2827572,1261558842,20827898393,ethereum
00:00.0,200.1362278,1031402141,20607885132,ethereum
00:00.0,206.8144296,1796786476,21305283380,ethereum
00:00.0,209.1088766,1497004601,21542826214,ethereum
00:00.0,219.1608871,1767914757,22564364809,ethereum
00:00.0,219.0157748,1482170343,22526589761,ethereum
00:00.0,213.4076344,1330922736,22014228201,ethereum
00:00.0,210.7906196,1088745373,21743426341,ethereum
00:00.0,212.9658279,1068409319,21899054777,ethereum
00:00.0,212.4733247,1300514888,21915333223,ethereum
00:00.0,211.6569092,1282532598,21835416808,ethereum
00:00.0,208.5822965,1395382434,21526572966,ethereum
00:00.0,184.0225594,2658768934,18991988237,ethereum
00:00.0,182.4482426,2461869578,18833157524,ethereum
00:00.0,176.0224057,1724796641,18173414086,ethereum
00:00.0,175.6674164,1412767953,18140877472,ethereum
00:00.0,177.7286896,1419370369,18355720231,ethereum
00:00.0,150.3911628,2804845847,15568477360,ethereum
00:00.0,131.4766797,3210253186,13480873431,ethereum
00:00.0,137.1730432,2864570364,14199281075,ethereum
00:00.0,126.0663876,1749233437,13145643372,ethereum
00:00.0,124.1502964,1739142609,12835445197,ethereum
00:00.0,114.2879313,1678866536,11817983686,ethereum
00:00.0,117.5252775,2438195896,12164898238,ethereum
00:00.0,109.4309885,1897018311,11351812371,ethereum
00:00.0,110.4349436,1997220603,11441393468,ethereum
00:00.0,122.446425,2140930653,12659773333,ethereum
00:00.0,117.7053859,1607356550,12182154959,ethereum
00:00.0,113.4028832,1719140726,11708062197,ethereum
00:00.0,118.100759,1471310196,12257640967,ethereum
00:00.0,115.9442827,1311180616,11998542054,ethereum
00:00.0,108.6768476,1272979824,11252886409,ethereum
00:00.0,109.851915,1334764926,11368927708,ethereum
00:00.0,102.5110418,1338392608,10626501697,ethereum
00:00.0,91.10115846,1619374013,9411545129,ethereum
00:00.0,92.96795017,2504222326,9610584223,ethereum
00:00.0,90.6782561,1807021802,9437707619,ethereum
00:00.0,93.53012682,1591278002,9708220957,ethereum
00:00.0,89.85371731,1295907312,9323959136,ethereum
00:00.0,87.8504107,1392270657,9111391456,ethereum
00:00.0,89.37790162,1232429722,9261188929,ethereum
00:00.0,85.95872706,1269694471,8913719806,ethereum
00:00.0,83.78596236,1325123179,8696897486,ethereum
00:00.0,83.83358213,1109693017,8697750641,ethereum
00:00.0,84.4658464,1198587935,8803144022,ethereum
00:00.0,94.07306838,1696264040,9769901072,ethereum
00:00.0,100.0500254,1751770011,10392925527,ethereum
00:00.0,99.49155366,1971206305,10336785711,ethereum
00:00.0,114.4291837,2413040598,11865192793,ethereum
00:00.0,107.8531811,2146527658,11228235725,ethereum
00:00.0,115.0458218,1843031241,11930676648,ethereum
00:00.0,129.2065034,3038557582,13420144844,ethereum
00:00.0,138.9578183,4190149359,14528137553,ethereum
00:00.0,127.6370725,2981293112,13232839336,ethereum
00:00.0,129.511374,2263075668,13473635804,ethereum
00:00.0,114.1013636,1964406472,11924339226,ethereum
00:00.0,134.0199395,2611941307,13935614204,ethereum
00:00.0,138.7542666,2754610335,14676638051,ethereum
00:00.0,137.631693,2326472259,14310166049,ethereum
00:00.0,131.4587247,1822123555,13677300455,ethereum
00:00.0,138.1448022,1831181165,14392313037,ethereum
00:00.0,152.8604527,2970382678,15922214147,ethereum
00:00.0,146.7305994,2147721864,15277722819,ethereum
00:00.0,153.0565669,2802750465,15940848170,ethereum
00:00.0,153.6518715,2751810037,16018302447,ethereum
00:00.0,154.6993084,2604841787,16115376657,ethereum
00:00.0,149.8986976,2288173707,15614190929,ethereum
00:00.0,148.1478655,2024950462,15452130779,ethereum
00:00.0,148.7388799,1895694765,15516781023,ethereum
00:00.0,126.6247525,2728309575,13229569872,ethereum
00:00.0,124.6267971,2081742757,12975985683,ethereum
00:00.0,123.7593626,1504750867,12909473759,ethereum
00:00.0,114.7660458,1642681383,11970884149,ethereum
00:00.0,127.4052733,2141032095,13312835356,ethereum
00:00.0,119.8143732,2179445233,12511274619,ethereum
00:00.0,122.2455385,2113608537,12790017531,ethereum
00:00.0,121.9272667,1953391667,12732832650,ethereum
00:00.0,119.1707392,1689783955,12441677744,ethereum
00:00.0,122.9281758,1843518995,12841756778,ethereum
00:00.0,117.6078729,1968418397,12288060354,ethereum
00:00.0,115.8268643,1719454581,12103985769,ethereum
00:00.0,117.8171888,1765861558,12313725372,ethereum
00:00.0,116.4160197,1599707092,12169120161,ethereum
00:00.0,116.2454357,1605735350,12153158418,ethereum
00:00.0,115.1499061,1612015659,12040473330,ethereum
00:00.0,115.3371669,1433112571,12061900817,ethereum
00:00.0,112.5134892,1753825292,11774157609,ethereum
00:00.0,105.3523919,2332780149,11010938397,ethereum
00:00.0,104.5978463,2555950268,10955187408,ethereum
00:00.0,108.2730947,2493952726,11329885766,ethereum
00:00.0,106.3359958,1980504564,11125649845,ethereum
00:00.0,107.0095583,2189489172,11200980015,ethereum
00:00.0,108.7781769,1859087082,11387807226,ethereum
00:00.0,107.199997,1970373516,11229439070,ethereum
00:00.0,107.6182454,1910734434,11267355155,ethereum
00:00.0,107.3170385,1850805735,11245947689,ethereum
00:00.0,104.6236262,2028390258,10959290842,ethereum
00:00.0,104.2653644,1809028295,10923364918,ethereum
00:00.0,119.3336046,3337030324,12490351594,ethereum
00:00.0,119.4895552,2281124257,12520670866,ethereum
00:00.0,124.8896348,2720772396,13087985837,ethereum
00:00.0,120.9702617,2802017941,12680390197,ethereum
00:00.0,122.5420889,2573128710,12845310574,ethereum
00:00.0,122.0941297,2635011194,12793730452,ethereum
00:00.0,120.592174,2745287446,12668201016,ethereum
00:00.0,121.5722785,2374950566,12742765419,ethereum
00:00.0,122.9386084,2286482857,12903776985,ethereum
00:00.0,133.8814696,4003447879,14098327882,ethereum
00:00.0,145.3260267,5528376735,15243928177,ethereum
00:00.0,143.6552342,4958547531,15072819716,ethereum
00:00.0,148.8684347,4674193074,15611440200,ethereum
00:00.0,145.2958232,4028897437,15225793599,ethereum
00:00.0,148.0416503,3866449782,15537602228,ethereum
00:00.0,157.6755956,5041062545,16550258315,ethereum
00:00.0,134.3160287,6907323014,14284713525,ethereum
00:00.0,137.8218665,5199003327,14472468022,ethereum
00:00.0,135.9978379,4013821729,14307393198,ethereum
00:00.0,134.8498171,4639489691,14178777737,ethereum
00:00.0,135.4906838,4363574713,14233212113,ethereum
00:00.0,134.9547088,3152662372,14187938674,ethereum
00:00.0,132.4074266,3386932026,13922485507,ethereum
00:00.0,130.5403477,3658774172,13708633835,ethereum
00:00.0,125.6240825,4360833027,13206850626,ethereum
00:00.0,136.5502477,5188731981,14358338789,ethereum
00:00.0,137.3266515,4644218449,14452766139,ethereum
00:00.0,136.7861423,4578357694,14369621726,ethereum
00:00.0,133.5416932,4522056070,14031460882,ethereum
00:00.0,137.1960003,4296123041,14428962252,ethereum
00:00.0,135.6208021,4499641387,14309692872,ethereum
00:00.0,132.387534,3785480350,13919712302,ethereum
00:00.0,133.2874256,4188517679,14031839989,ethereum
00:00.0,131.6683445,3621660452,13852442749,ethereum
00:00.0,132.1462379,3916095404,13903058197,ethereum
00:00.0,136.4478648,4756481151,14361253091,ethereum
00:00.0,141.0880442,4786242985,14864545412,ethereum
00:00.0,138.5506303,3163231175,14586546978,ethereum
00:00.0,137.6579489,4436947538,14504816696,ethereum
00:00.0,138.5225167,4016707232,14588139259,ethereum
00:00.0,139.0759732,4301026829,14646332155,ethereum
00:00.0,135.0560107,5329540237,14226418657,ethereum
00:00.0,136.099536,4676895061,14349872413,ethereum
00:00.0,137.1980687,4329648785,14458951513,ethereum
00:00.0,136.057483,4828779391,14349083380,ethereum
00:00.0,133.81752,5128191498,14114508111,ethereum
00:00.0,134.0299044,6365187625,14127347666,ethereum
00:00.0,139.6366066,6058290711,14728909326,ethereum
00:00.0,137.8119885,6421741404,14528588961,ethereum
00:00.0,143.1464431,6309182469,15091573435,ethereum
00:00.0,142.2896526,6431145135,15005382590,ethereum
00:00.0,141.586389,5681255418,14930496588,ethereum
00:00.0,141.5145552,5806385520,14928001079,ethereum
00:00.0,164.0505429,11972928896,17376379496,ethereum
00:00.0,160.4328383,14345018962,17073994347,ethereum
00:00.0,157.4122258,18960578266,16631238666,ethereum
00:00.0,165.1385235,8154465150,17415767439,ethereum
00:00.0,165.3251519,8041146225,17431813826,ethereum
00:00.0,174.090523,8774486908,18330615695,ethereum
00:00.0,180.0119236,9174797057,19005528101,ethereum
00:00.0,175.2941224,7853653933,18514941901,ethereum
00:00.0,177.3253178,8535409688,18738487751,ethereum
00:00.0,165.0371068,9492297742,17442825237,ethereum
00:00.0,164.5719484,6864550132,17386399385,ethereum
00:00.0,163.9716003,4895342267,17327865226,ethereum
00:00.0,167.6180012,5453899413,17700075887,ethereum
00:00.0,160.5324908,6208683988,16995977337,ethereum
00:00.0,166.4845379,5341068834,17609171351,ethereum
00:00.0,166.3272646,5326967582,17588516337,ethereum
00:00.0,173.4136278,7052905652,18314771489,ethereum
00:00.0,173.2282622,7221388008,18342659764,ethereum
00:00.0,173.1662877,6156525101,18306343766,ethereum
00:00.0,169.9878893,6664047715,17972610400,ethereum
00:00.0,171.0434708,6402115847,18087557354,ethereum
00:00.0,170.9129642,7113521465,18058590379,ethereum
00:00.0,165.6696601,8048012711,17513743540,ethereum
00:00.0,153.9304406,7178205516,16278218288,ethereum
00:00.0,157.3757012,7692660385,16557928986,ethereum
00:00.0,158.2891943,5979883531,16729345051,ethereum
00:00.0,156.5951891,5768664296,16559733010,ethereum
00:00.0,154.0802824,6411778889,16314567668,ethereum
00:00.0,160.7446918,7295538037,17017994744,ethereum
00:00.0,159.4893144,5827474261,16881275146,ethereum
00:00.0,160.957188,6382424499,17057211135,ethereum
00:00.0,166.6321153,7370814310,17632782365,ethereum
00:00.0,162.8363169,7462922637,17251245249,ethereum
00:00.0,162.370135,6585100748,17213549032,ethereum
00:00.0,172.8283285,8296752442,18328559385,ethereum
00:00.0,170.0958975,9534335325,18164993797,ethereum
00:00.0,170.1106331,6667762035,18006362668,ethereum
00:00.0,170.5754942,6902719143,18116042476,ethereum
00:00.0,172.6820909,8161017267,18289505930,ethereum
00:00.0,196.6901677,15122302158,21127886686,ethereum
00:00.0,187.2720184,11582482850,19825564759,ethereum
00:00.0,196.076113,11346705277,20785018542,ethereum
00:00.0,218.2846097,13905655019,23191421814,ethereum
00:00.0,248.7450043,13672541333,26321593931,ethereum
00:00.0,264.9001214,18005081607,27977152978,ethereum
00:00.0,243.5704992,16370442951,25882741085,ethereum
00:00.0,235.3272013,9809558172,24992104363,ethereum
00:00.0,260.596984,10660302136,27696392706,ethereum
00:00.0,251.9614995,11264583865,26710731425,ethereum
00:00.0,256.0830402,10173591140,27208222408,ethereum
00:00.0,244.549463,9779773115,25986179169,ethereum
00:00.0,244.6460958,11366080281,26015066752,ethereum
00:00.0,248.5452629,9874907868,26403380130,ethereum
00:00.0,250.8203647,9323604230,26638407047,ethereum
00:00.0,266.1221821,11071430353,28248518480,ethereum
00:00.0,273.4050882,12655030646,29061104048,ethereum
00:00.0,271.2278672,9175086733,28849462682,ethereum
00:00.0,268.7857565,10947486779,28545915355,ethereum
00:00.0,255.3773631,13789629798,27163085813,ethereum
00:00.0,268.1260392,13065602416,28499454382,ethereum
00:00.0,264.7273243,9939944522,28173804953,ethereum
00:00.0,269.9388295,9394858671,28695353819,ethereum
00:00.0,251.7525753,9490495448,26744262117,ethereum
00:00.0,240.2394337,9485736883,25505094564,ethereum
00:00.0,246.8265691,9425766068,26217390413,ethereum
00:00.0,249.9679118,8404331947,26581663260,ethereum
00:00.0,250.6368932,8150833842,26701545587,ethereum
00:00.0,244.6298057,7354875776,26034305602,ethereum
00:00.0,232.0415842,8029562832,24672828578,ethereum
00:00.0,247.2522762,8199127074,26297325019,ethereum
00:00.0,245.0893785,8182713237,26090193635,ethereum
00:00.0,260.5666341,12143678886,27568882097,ethereum
00:00.0,255.1204266,8992183284,27144233035,ethereum
00:00.0,263.9285384,9249836453,28177766390,ethereum
00:00.0,268.1121929,8326314916,28555069615,ethereum
00:00.0,269.0716935,11214016848,28730739929,ethereum
00:00.0,273.1236885,10113175117,29075955331,ethereum
00:00.0,264.7879311,9119385783,28216787936,ethereum
00:00.0,269.1527998,8141550514,28662304286,ethereum
00:00.0,272.334691,9013711197,29062957236,ethereum
00:00.0,294.475623,13984421402,31419443063,ethereum
00:00.0,310.6549987,14958216407,33084459418,ethereum
00:00.0,307.9472103,11379261836,32863219243,ethereum
00:00.0,311.068229,10801735316,33154422292,ethereum
00:00.0,318.6359447,11894108469,33909642985,ethereum
00:00.0,337.3409578,20783128905,36033928259,ethereum
00:00.0,295.8416529,17565136833,31578278682,ethereum
00:00.0,309.9490315,13481294401,33044592666,ethereum
00:00.0,321.432799,15410762009,34306768611,ethereum
00:00.0,292.838876,14452227264,31176379855,ethereum
00:00.0,295.2558981,14541502315,31498970007,ethereum
00:00.0,290.9596721,13634093715,30959350149,ethereum
00:00.0,304.1705424,13852646285,32463482349,ethereum
00:00.0,285.2194709,11865088601,30439535097,ethereum
00:00.0,287.9859106,12482686165,30740130568,ethereum
00:00.0,289.5771383,11073979598,30937887122,ethereum
00:00.0,305.3362529,9431071378,32585483973,ethereum
00:00.0,312.4663688,11412190952,33325496554,ethereum
00:00.0,307.7796838,12539512335,32850299632,ethereum
00:00.0,290.0099672,14363666682,30956973577,ethereum
00:00.0,268.635213,11259727245,28636795383,ethereum
00:00.0,275.8092084,9759415140,29477046977,ethereum
00:00.0,270.3147612,8942739616,28810921296,ethereum
00:00.0,227.1220727,10112411752,24246464997,ethereum
00:00.0,230.1801941,12728221880,24761194859,ethereum
00:00.0,199.9405219,11546792447,21404242629,ethereum
00:00.0,210.8385371,11495306974,22555777896,ethereum
00:00.0,226.3035343,12224826621,24469199433,ethereum
00:00.0,221.113741,9394172336,23638366540,ethereum
00:00.0,228.9648041,9443236308,24370718738,ethereum
00:00.0,226.1534077,8668234009,24197616726,ethereum
00:00.0,217.6525617,9159417329,23300408113,ethereum
00:00.0,213.5021516,8343544803,22833250656,ethereum
00:00.0,217.1977777,8036309077,23289112075,ethereum
00:00.0,219.487791,8431628740,23512755316,ethereum
00:00.0,219.5824326,6261416237,23510568057,ethereum
00:00.0,206.5317729,6935857584,22113111388,ethereum
00:00.0,211.2297537,6820635280,22676505895,ethereum
00:00.0,210.8235165,7155796188,22532332968,ethereum
00:00.0,209.6462607,6861118023,22459680356,ethereum
00:00.0,218.6130855,7854507843,23395542241,ethereum
00:00.0,216.6304207,7106350021,23212512549,ethereum
00:00.0,217.7954621,7476612908,23340842012,ethereum
00:00.0,221.4161188,7118505874,23728815860,ethereum
00:00.0,221.9881529,7801234063,23801827045,ethereum
00:00.0,232.8236835,10565615080,24942936105,ethereum
00:00.0,227.0207111,9971872219,24246876268,ethereum
00:00.0,226.4011932,9705696057,24246033283,ethereum
00:00.0,221.9958862,8972857707,23748361769,ethereum
00:00.0,210.153619,9017297469,22496236375,ethereum
00:00.0,206.5046255,7866305404,22164896130,ethereum
00:00.0,216.4855806,8817555226,23199201016,ethereum
00:00.0,211.1131413,6858803451,22642683363,ethereum
00:00.0,209.2657371,7468627796,22436740683,ethereum
00:00.0,185.6553006,9066370572,19905411204,ethereum
00:00.0,188.1527812,9569868633,20166571469,ethereum
00:00.0,185.1532436,9104078192,19875538706,ethereum
00:00.0,185.7600411,7074381393,19947175523,ethereum
00:00.0,194.3573676,7608103574,20870523158,ethereum
00:00.0,202.9597508,7984979710,21805354687,ethereum
00:00.0,196.2727473,7427661566,21099092814,ethereum
00:00.0,187.0161891,7533577003,20090814029,ethereum
00:00.0,191.521196,8373678957,20579733353,ethereum
00:00.0,194.2093874,8310335766,20886288390,ethereum
00:00.0,190.5557509,6816227734,20497351304,ethereum
00:00.0,186.322369,6925363690,20024597154,ethereum
00:00.0,188.3772575,7808973222,20251623746,ethereum
00:00.0,186.9706849,6715792818,20099329728,ethereum
00:00.0,173.0270357,6630138919,18598885731,ethereum
00:00.0,168.799165,7553876741,18182244936,ethereum
00:00.0,168.6708884,6149887966,18137816000,ethereum
00:00.0,172.0729693,6422265680,18507223778,ethereum
00:00.0,170.7275451,5582323205,18351207185,ethereum
00:00.0,177.716479,6929999813,19113080684,ethereum
00:00.0,178.8264778,6839270834,19324838795,ethereum
00:00.0,174.7762755,6753228074,18790062457,ethereum
00:00.0,174.1938101,6972203244,18756294626,ethereum
00:00.0,169.4228669,7990465595,18244685096,ethereum
00:00.0,177.8525889,7289035616,19145726417,ethereum
00:00.0,181.4839321,7427353151,19532846874,ethereum
00:00.0,181.0146562,8230569259,19501252636,ethereum
00:00.0,180.1493915,6808322893,19398770840,ethereum
00:00.0,178.0829498,7572468714,19174005533,ethereum
00:00.0,181.0108361,6514468641,19496200878,ethereum
00:00.0,181.211945,6577694623,19522068957,ethereum
00:00.0,188.3056816,7236471987,20297648873,ethereum
00:00.0,189.2550463,6872781111,20389680178,ethereum
00:00.0,197.6069164,8404868033,21223483200,ethereum
00:00.0,209.211163,10534577182,22573128316,ethereum
00:00.0,210.2490737,10026926702,22689784462,ethereum
00:00.0,221.742926,11660216014,23838258552,ethereum
