Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $307/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0xa9aa65c2eac16a1955975cfef0eb7d8f28b5606187496855047957a5462c3895,19902647,1658883119,7/27/22 0:51,0x4239ce5c9f8e3722febed714b4025f0cdf874fbf,0x6e9afd530416fc332d47939463c292d9062209b1,,0.018865952,0,5.791847213,0.0001155,0.0354585,271.71,,,Transfer
0xb1aa596572fd4f0fe2f9c262f4646d67763fd82ab8231c3b6320458ee2cee076,19902647,1658883119,7/27/22 0:51,0xfa8c35c3618ce66d7ee77c7dbc7ad2e1dbac1b9d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.071122699,0,21.83466863,0.0001155,0.0354585,271.71,,,Transfer
0x94e43290cd4921b6e9f23e5f966beb686c50d727642fa8489a33b2bddf1cf24f,19902647,1658883119,7/27/22 0:51,0x39323720cc60503f576d2218c0df0630b527e8da,0x6e9afd530416fc332d47939463c292d9062209b1,,0.005385024,0,1.653202359,0.0001155,0.0354585,271.71,,,Transfer
0x5cbfb55884b4d6b6989fdff720ec6dd5941b147efb8dc8e9b703de98074beb00,19902648,1658883122,7/27/22 0:52,0x3366187edf5fa8fbf07ba0dd6fff224889a9cef5,0x6e9afd530416fc332d47939463c292d9062209b1,,0.010299755,0,3.162024786,0.0001155,0.0354585,271.71,,,Transfer
0x3e2b85d45555c07a590dce3be897e58cfcf471688fa8bd0941052bede27af2a3,19902648,1658883122,7/27/22 0:52,0x74d00ab105d50fc8d08d66dddb6459ab0004f03b,0x6e9afd530416fc332d47939463c292d9062209b1,,0.032433713,0,9.957149888,0.0001155,0.0354585,271.71,,,Transfer
0x746b0a0a392202fb5c16b07e4a9f6a45d1b0119f317c16d1a6dea3625298534b,19902648,1658883122,7/27/22 0:52,0x6da8064b92be02334e01beb611f9747da00dd511,0x6e9afd530416fc332d47939463c292d9062209b1,,0.012411839,0,3.810434546,0.0001155,0.0354585,271.71,,,Transfer
0xe9956b8ae22d967e018949bf710d8b059e39101a342966ecb0fbf50307ae131c,19902648,1658883122,7/27/22 0:52,0xe60fdbfd296549f71f4989e32e726bd1b835c025,0x6e9afd530416fc332d47939463c292d9062209b1,,0.007194451,0,2.208696384,0.0001155,0.0354585,271.71,,,Transfer
0xe77b7b7f23281457545daac3b86e456c1e87a296ec2161e4d11983d1f2403874,19902648,1658883122,7/27/22 0:52,0x2de3188b235004654bf16d4e8ce69f47ed9baaab,0x6e9afd530416fc332d47939463c292d9062209b1,,0.014490909,0,4.448708991,0.0001155,0.0354585,271.71,,,Transfer
0x13d91ac35210a86b2038350897522c8b9bc1c178e9ebd055ea575743194ad744,19902648,1658883122,7/27/22 0:52,0xb67d6df871adfc057d322f4a297792a99faa64eb,0x6e9afd530416fc332d47939463c292d9062209b1,,0.04693843,0,14.41009801,0.0001155,0.0354585,271.71,,,Transfer
0x605db76152bf1c42d370aa784269ee08da6c92e447be6dc12025338b9987e9a3,19902648,1658883122,7/27/22 0:52,0x27e97f3506ad35ea709c8065f7d8ab6d75d14929,0x6e9afd530416fc332d47939463c292d9062209b1,,0.004180827,0,1.283513818,0.0001155,0.0354585,271.71,,,Transfer
0x809201bdb782d3c1a9935a72125b56d6b8641930b25be36c7744eee7389ab51f,19902648,1658883122,7/27/22 0:52,0x50c8382481e7bbaee6b62d8f75340b19fe70e931,0x6e9afd530416fc332d47939463c292d9062209b1,,0.016634045,0,5.106651892,0.0001155,0.0354585,271.71,,,Transfer
0x20383902f6216c838b4b52d472c623a579dd64a5b1f9c30f28a8e65d4cab60aa,19902648,1658883122,7/27/22 0:52,0x8627d5c4fd5a67bf6b130efaa294d653697d7cb7,0x6e9afd530416fc332d47939463c292d9062209b1,,0.006026529,0,1.850144275,0.0001155,0.0354585,271.71,,,Transfer
0x426de45737857fb7f1cbd89af0199f6b2b4003217433a39eeeaef2975b075e55,19902648,1658883122,7/27/22 0:52,0x20f61d0309beab911537ccc1245ffab7e9d0fa37,0x6e9afd530416fc332d47939463c292d9062209b1,,0.005357084,0,1.644624829,0.0001155,0.0354585,271.71,,,Transfer
0x571b498afecee06ace61523c278588f7ba04db1c876a7efb7890e993b173078f,19902648,1658883122,7/27/22 0:52,0xe33ef9153d1100be11c8b92898acc92c5bd78fd2,0x6e9afd530416fc332d47939463c292d9062209b1,,0.025192782,0,7.734184021,0.0001155,0.0354585,271.71,,,Transfer
0x0768ece6a2e5c0f6f2d21779dd816339c990beb06012a51b244189cbaaf315b3,19902648,1658883122,7/27/22 0:52,0xb98e37cf80cfd5b1e69746fdcd6947ec7f2e8ae7,0x6e9afd530416fc332d47939463c292d9062209b1,,0.042223273,0,12.9625449,0.0001155,0.0354585,271.71,,,Transfer
0x3f81007951377047ce0de46e8f2322be7c16f2a9ce593f3900e713a43870bbe4,19902649,1658883125,7/27/22 0:52,0xc3fd947beb9af713e2df1c5bc9ff7cf417635d1b,0x6e9afd530416fc332d47939463c292d9062209b1,,0.020678598,0,6.348329558,0.0001155,0.0354585,271.71,,,Transfer
0x94ae8ecc6770a2bcedebbbf3aa0b791232e9d464807ecb14646ff1cb91396ccc,19902649,1658883125,7/27/22 0:52,0x18baa9536710467f5cde5021fa04f8c23cfb5c91,0x6e9afd530416fc332d47939463c292d9062209b1,,0.032137858,0,9.866322544,0.0001155,0.0354585,271.71,,,Transfer
0xc35ee9d404069ce11e50d17d62a813d4a6b7ebca09727997a5677b697e978edf,19902649,1658883125,7/27/22 0:52,0x19dea42a3a3e1714b9669aa3251e157be319b5b9,0x6e9afd530416fc332d47939463c292d9062209b1,,0.00497442,0,1.527146828,0.0001155,0.0354585,271.71,,,Transfer
0x3feb73f8608377673fa468acc74de629bf5c89e8ab74e50dd99bf87cd5f5e380,19902649,1658883125,7/27/22 0:52,0x19062fd32b0010a02ba63ab90deee7a1d5b9e38d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.01499119,0,4.602295347,0.0001155,0.0354585,271.71,,,Transfer
0xfdb6aff1f0a58fa63a31b2b01c91c664f885b7a716484a8abdf75b38924d640d,19902649,1658883125,7/27/22 0:52,0xb2c5a48c13b5d641feb08aee86e11d31215c4364,0x6e9afd530416fc332d47939463c292d9062209b1,,0.033999869,0,10.43795966,0.0001155,0.0354585,271.71,,,Transfer
0xd5aa3ffa204adff77bc44c6ca2dfdf9d276a12c9a7ff19acad228c1cec14acfe,19902649,1658883125,7/27/22 0:52,0xa2f8d153ab4d510ccba5c8686f0a505d3f4dbbe2,0x6e9afd530416fc332d47939463c292d9062209b1,,0.007010033,0,2.152080006,0.0001155,0.0354585,271.71,,,Transfer
0x39142f46f4edc960644fd896c2fa10b76bd2186ec719cae3859e6e133d4030cd,19902649,1658883125,7/27/22 0:52,0x6cb7532a4588779c1e2c4fead9602b38a343b1e1,0x6e9afd530416fc332d47939463c292d9062209b1,,0.028150433,0,8.642183031,0.0001155,0.0354585,271.71,,,Transfer
0x88452fc1f20dbdc6b9793d64c1ab38c507ff8f99501001d67ecc3e3e300a0106,19902649,1658883125,7/27/22 0:52,0x51fca6e48cb358ea12a8797717a9333562d00d62,0x6e9afd530416fc332d47939463c292d9062209b1,,0.028433366,0,8.729043331,0.0001155,0.0354585,271.71,,,Transfer
0xfa5f89cda5d0a01da94acfa866dac6400810c595777f962e2a738a01620076b8,19902649,1658883125,7/27/22 0:52,0x6413ddd68146a496c0e541db6c0c0819885ba70d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.009134454,0,2.804277455,0.0001155,0.0354585,271.71,,,Transfer
0xb0d7fa9244788cf4e83471d123ac7107edd105f72d3f15107cae249ab30d0c8a,19902649,1658883125,7/27/22 0:52,0x18d3d6ff899130f5a53e29fecd95583accf36d6c,0x6e9afd530416fc332d47939463c292d9062209b1,,0.041686341,0,12.79770654,0.0001155,0.0354585,271.71,,,Transfer
0xbfae9308b413113e4b4af52369b27710378947733f9f4c0c575a0f98efc59cda,19902649,1658883125,7/27/22 0:52,0x27fb9fe68d93664c1aff7e9db3d07b7419bdf081,0x6e9afd530416fc332d47939463c292d9062209b1,,0.007933321,0,2.435529396,0.0001155,0.0354585,271.71,,,Transfer
0x7ce4be1989b65354216de88e050be8e48352809d58b1ca119b455e54e20f1989,19902649,1658883125,7/27/22 0:52,0x950bd5790fafbd2cf62f350b792c0220ff8dee4d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.004326289,0,1.328170751,0.0001155,0.0354585,271.71,,,Transfer
0x58036c6c43a05da7e2f5190017bfe21d6ac8fe91f8eb7f25f0622c86bc1fd17a,19902650,1658883128,7/27/22 0:52,0x299abbb1c662e7859dd0efcc4645b078ffb4675c,0x6e9afd530416fc332d47939463c292d9062209b1,,0.004061212,0,1.246792198,0.0001155,0.0354585,271.71,,,Transfer
0x20ae78c0cdea177a455b67b07baf5d76c41fc291a0acc90497d2fa0f7d97fb23,19902650,1658883128,7/27/22 0:52,0x2b74f07cf17e8a0e4001f058c1a18e9d8c673222,0x6e9afd530416fc332d47939463c292d9062209b1,,0.015963618,0,4.900830603,0.0001155,0.0354585,271.71,,,Transfer
0x623a06009bf8217d3b6d88be1a5331accc2f0557bddc0bbcf36727e4eff54e9b,19902650,1658883128,7/27/22 0:52,0x7b850f39c646ea97356b0f311e32ff2ecb4ab5b0,0x6e9afd530416fc332d47939463c292d9062209b1,,0.024518281,0,7.527112124,0.0001155,0.0354585,271.71,,,Transfer
0x648df7123ebf2f6f3c14469a85ffaee778896ce10daec232bdcd4f164a475d48,19902650,1658883128,7/27/22 0:52,0x22f04647ef4a0270315962d5fa4ad579dd8148e4,0x6e9afd530416fc332d47939463c292d9062209b1,,0.020167184,0,6.19132546,0.0001155,0.0354585,271.71,,,Transfer
0xcb03a0c6e2db2914fcea2c4e7c15e2cbfa59efe840b26fbddac032304aac647b,19902650,1658883128,7/27/22 0:52,0x09fff3450274dcd38be65a59ff03ee82413a42f6,0x6e9afd530416fc332d47939463c292d9062209b1,,0.007066292,0,2.169351749,0.0001155,0.0354585,271.71,,,Transfer
0xc1628471cb8506ac96139d7b06605921c21403d2fefcb72d5dd7e49958a8366b,19902650,1658883128,7/27/22 0:52,0xf871b498835a675493089dce4221d3313db30829,0x6e9afd530416fc332d47939463c292d9062209b1,,0.017141556,0,5.262457607,0.0001155,0.0354585,271.71,,,Transfer
0x3b6985dc0a33640b784de296fd48c72d2d8a7a5c114a855650518b6fc8cdb9b8,19902650,1658883128,7/27/22 0:52,0x13a72581de304f8c0a2324ccba46618f4a29ef73,0x6e9afd530416fc332d47939463c292d9062209b1,,0.005540574,0,1.7009563,0.0001155,0.0354585,271.71,,,Transfer
0xaf7b39b4465420b113d995e51efb08c8cc5e5108f9cb33b0a25121f7ce5b342e,19902650,1658883128,7/27/22 0:52,0xc6bd58295e068b443b64e92d0f68b8640c80581d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.027791109,0,8.531870573,0.0001155,0.0354585,271.71,,,Transfer
0x0aef7e9f2abbff6485b8f81fc2f26d7ebf4fdf6783f5ef11807e1e1929f88bf4,19902651,1658883131,7/27/22 0:52,0x058e9c9b7b7341e2d182fad12fc696c3d5554abf,0x6e9afd530416fc332d47939463c292d9062209b1,,0.013452746,0,4.129993174,0.0001155,0.0354585,271.71,,,Transfer
0xaddef33658e0957907bae6f7930e0069e7fbda902e34418498561fc45fa31099,19902651,1658883131,7/27/22 0:52,0x8bc938f8519225832b179c8d21556ba48f00f86e,0x6e9afd530416fc332d47939463c292d9062209b1,,0.672332746,0,206.406153,0.0001155,0.0354585,271.71,,,Transfer
0xd4b6a15e5de9866b2de8432e7978247c2e125b32c6f7d71501bdf7ba16d958b5,19902651,1658883131,7/27/22 0:52,0xfa69f84c31bd7d79e12720c337cf659b299eef25,0x6e9afd530416fc332d47939463c292d9062209b1,,0.018609836,0,5.713219595,0.0001155,0.0354585,271.71,,,Transfer
0x9e46fcac7278f2747495301c404e01659e0643af9168f352a78820ebc7bfdc23,19902651,1658883131,7/27/22 0:52,0x9437abaf378def920cfcc7bcb0b8735d7cf737b2,0x6e9afd530416fc332d47939463c292d9062209b1,,0.376506558,0,115.5875134,0.0001155,0.0354585,271.71,,,Transfer
0x8efd836e7c7d8312e5d000bf10709051b4adb8893f7f0b3c239675f1da225c3e,19902651,1658883131,7/27/22 0:52,0x4db3f99305c9c37b9a21ac61e71cd03d916fc35b,0x6e9afd530416fc332d47939463c292d9062209b1,,0.442608321,0,135.8807545,0.0001155,0.0354585,271.71,,,Transfer
0xa6fe6e1f3bcbb8f44597469ab1fa795084f93f4fd0608a144fcdac236b4b8886,19902651,1658883131,7/27/22 0:52,0x616ec1a1a2abdb831c172dc16c551564d1757dc0,0x6e9afd530416fc332d47939463c292d9062209b1,,0.252943798,0,77.65374608,0.0001155,0.0354585,271.71,,,Transfer
0x9d1a3de77d19ec360950ab825c8ffabc9727c8861919ef50500cad375758d84c,19902651,1658883131,7/27/22 0:52,0xab87d1815d8156daabac0658f77edae65cbc5b6e,0x6e9afd530416fc332d47939463c292d9062209b1,,0.76242665,0,234.0649815,0.0001155,0.0354585,271.71,,,Transfer
0x67aa75cb0d98a06260e1737cf0d18221e8d7899339ee4270baf6d805bb4daf9e,19902651,1658883131,7/27/22 0:52,0xca69c5eff5183ed28e3afca98e9d566bc1efb5e4,0x6e9afd530416fc332d47939463c292d9062209b1,,0.276695094,0,84.94539388,0.0001155,0.0354585,271.71,,,Transfer
0x155fd10b3f941f43aaea2df890e81a8829546bff82d848348d795ec382085747,19902651,1658883131,7/27/22 0:52,0xe70f9a024b1b128773ad917ea3eb5d0fcd7688d1,0x6e9afd530416fc332d47939463c292d9062209b1,,0.553984601,0,170.0732726,0.0001155,0.0354585,271.71,,,Transfer
0xe6b9972eb24ad26dd4b1d6a6f745e7ef9060c5a150d127c64a9b71e01a83dfae,19902652,1658883134,7/27/22 0:52,0xd1ee60b7f0295cd63ee28f55120acd155c6b6154,0x6e9afd530416fc332d47939463c292d9062209b1,,0.455037105,0,139.6963912,0.0001155,0.0354585,271.71,,,Transfer
0x0beee25ac7a927e39275d1bb2bf8072a1ef6c573b913a4c983c8a291bd0fb3e0,19902652,1658883134,7/27/22 0:52,0x4f101cafedd5a6fa10fd3c53c33007a4eb5a0585,0x6e9afd530416fc332d47939463c292d9062209b1,,0.201657217,0,61.90876565,0.0001155,0.0354585,271.71,,,Transfer
0x7174fcae368d075c15d4cbf53f49f2ef14243057677640dc46bae0eadeb2bce6,19902652,1658883134,7/27/22 0:52,0x2ff22213ee22ffc1c5164311a3799b51d1eaad44,0x6e9afd530416fc332d47939463c292d9062209b1,,0.162560851,0,49.90618126,0.0001155,0.0354585,271.71,,,Transfer
0x0a6e50c2288df9603fbad847465c1c934322ec467d6a9e2939abee8eebdab329,19902652,1658883134,7/27/22 0:52,0x4032cf77cae40a9326f7bfa8bad79bf7202e6ab3,0x6e9afd530416fc332d47939463c292d9062209b1,,0.633986616,0,194.6338913,0.0001155,0.0354585,271.71,,,Transfer
0x0ef87b308aaddf59db57de30a98db8dfac3b8766e5aadd46e931610f988241e9,19902652,1658883134,7/27/22 0:52,0x38f9ea308108e09c7cb0739d717303d44b3371b6,0x6e9afd530416fc332d47939463c292d9062209b1,,0.238396694,0,73.18778496,0.0001155,0.0354585,271.71,,,Transfer
0xe12a42a1eb9899ad4d3c46720097cb9a8bc8e87115975a393e0e448ebb8a5122,19902652,1658883134,7/27/22 0:52,0x6aacf8d6b5fa02914c523b63e44093c0404e4285,0x6e9afd530416fc332d47939463c292d9062209b1,,0.163754335,0,50.27258078,0.0001155,0.0354585,271.71,,,Transfer
0xbae3c18275044eedd058e765b5752efe298ba415e2ac47c99eb0579ec165e644,19902652,1658883134,7/27/22 0:52,0x9a762588d8a4ddbb10e32173a7a4761ee70b3e61,0x6e9afd530416fc332d47939463c292d9062209b1,,0.242160782,0,74.34335994,0.0001155,0.0354585,271.71,,,Transfer
0xb3c91b9527abf8a98702d73bcb583882989eba8fe3c163b5afd44577f93cf20f,19902652,1658883134,7/27/22 0:52,0xed99746154e57c7c66a0c908c6d273503a204cc4,0x6e9afd530416fc332d47939463c292d9062209b1,,0.432044743,0,132.637736,0.0001155,0.0354585,271.71,,,Transfer
0x7409c1e54a5b949662b9108ffb09a83b226310e054f5f0528d8a6ca4c49f6191,19902652,1658883134,7/27/22 0:52,0x6cf7d31fa21b36d263c6db3691a5be6202753a44,0x6e9afd530416fc332d47939463c292d9062209b1,,0.476095879,0,146.1614349,0.0001155,0.0354585,271.71,,,Transfer
0xf55be111391031de7b0e55978f8e311c456a5ca52719dcc0473d303a74dbc151,19902652,1658883134,7/27/22 0:52,0xd02dae376ab5efaddaca7fee74332da7eb6447b8,0x6e9afd530416fc332d47939463c292d9062209b1,,0.27041703,0,83.01802824,0.0001155,0.0354585,271.71,,,Transfer
0x858e51278b052bb0893affdfb6913c4c023a95cba537a5e58c6252d793ba4e23,19902652,1658883134,7/27/22 0:52,0xaf83e02ca575e82814adac949f4677a49bb0afee,0x6e9afd530416fc332d47939463c292d9062209b1,,0.422758281,0,129.7867923,0.0001155,0.0354585,271.71,,,Transfer
0xdac928f8708146f7f5cd38f0b2268ed669f7494816c42c21bb9170ea2ae9362c,19902652,1658883134,7/27/22 0:52,0xc862136f6415794148e804a22ab234baf34c3f32,0x6e9afd530416fc332d47939463c292d9062209b1,,0.190467089,0,58.47339617,0.0001155,0.0354585,271.71,,,Transfer
0x8d43ba9827d103883fcccc9459550b03fc4285329f1fedf790cfd06e79a38f09,19902652,1658883134,7/27/22 0:52,0x51f2a1155fe0ea3ac35e1a8cebf06d733e013c3c,0x6e9afd530416fc332d47939463c292d9062209b1,,0.415325335,0,127.5048778,0.0001155,0.0354585,271.71,,,Transfer
0xcc8cb3f4e4c7721a27b0910c9f5fa597e282605a7534672661b567c45d52a1ee,19902653,1658883137,7/27/22 0:52,0x9a59211c91a05d32b022c289c09f46b5e8e4de01,0x6e9afd530416fc332d47939463c292d9062209b1,,0.782226848,0,240.1436424,0.0001155,0.0354585,271.71,,,Transfer
0xf5bf0f2a5549d1bbee35eac61f288ab043d0abbeefd7c639d526495405ba95c6,19902653,1658883137,7/27/22 0:52,0x885c5fe69c69fb3041839184f12e4be266b54083,0x6e9afd530416fc332d47939463c292d9062209b1,,0.767088902,0,235.496293,0.0001155,0.0354585,271.71,,,Transfer
0x012b7810fc16586be6017274c8ed7ea7f3a474b126919cc8fde3ed10e128064b,19902653,1658883137,7/27/22 0:52,0x02f8e7bd93f1acc6b2ba8a519916dff1f0ee2b61,0x6e9afd530416fc332d47939463c292d9062209b1,,0.377080476,0,115.7637062,0.0001155,0.0354585,271.71,,,Transfer
0x1d94a7d7c6a3cccdea30d46091709a273131d79de92b971ffbfeafea0b0c3a85,19902653,1658883137,7/27/22 0:52,0x92f74de2b564346d170675159fffb88f016aa75e,0x6e9afd530416fc332d47939463c292d9062209b1,,0.291071408,0,89.35892228,0.0001155,0.0354585,271.71,,,Transfer
0xc05dfbaf4739bb4ec1cd43d5cbf052110800c1b2b84d536c0e12c6a504db3f5f,19902653,1658883137,7/27/22 0:52,0x1fa64f79f31e91e10af196d26e76fa6f3330068f,0x6e9afd530416fc332d47939463c292d9062209b1,,0.512671202,0,157.3900591,0.0001155,0.0354585,271.71,,,Transfer
0xf80b4fdfa196712d80e395920a4207663bec8bd917b3f25944396918e38410ae,19902653,1658883137,7/27/22 0:52,0xa7c5595a0367ed45207d27cd08e565a4aa80c79d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.665114525,0,204.1901591,0.0001155,0.0354585,271.71,,,Transfer
0x47d97f6ba54a85f4bb3aaa62a1d763382a330614626590320b172c8c26dae8c9,19902653,1658883137,7/27/22 0:52,0xac4559dd327327e6d588f4d8ffe615d3eb8f8f29,0x6e9afd530416fc332d47939463c292d9062209b1,,0.227205739,0,69.75216194,0.0001155,0.0354585,271.71,,,Transfer
0xad75a8082c669dcdafb985748f678622bd52d63812110f59e608f640f82bc5f1,19902653,1658883137,7/27/22 0:52,0x442be968e29a2b3c585a112afb42ee604350bf45,0x6e9afd530416fc332d47939463c292d9062209b1,,0.304812441,0,93.57741935,0.0001155,0.0354585,271.71,,,Transfer
0x215e33a2bc24852cc94add13a296042d15a46306d7a0838ce6b8cf2509f805b2,19902653,1658883137,7/27/22 0:52,0xefb7092505d4a045fc95f42bfa22464455cb89b8,0x6e9afd530416fc332d47939463c292d9062209b1,,0.25842957,0,79.33787785,0.0001155,0.0354585,271.71,,,Transfer
0x83f68b6abbedd582bfc46ce5e728838f7de4c7d0e98424750144e78f23361355,19902653,1658883137,7/27/22 0:52,0xb84cf0c151e9a188e05c6ab646fa5619be2bb932,0x6e9afd530416fc332d47939463c292d9062209b1,,0.225017759,0,69.08045196,0.0001155,0.0354585,271.71,,,Transfer
0x3c4251d131391aa77ad546ea52cc19e242e08f18425256b8fecd291cda6a0e95,19902653,1658883137,7/27/22 0:52,0x35c79435a12593ded8da5c070c98db5effb17e17,0x6e9afd530416fc332d47939463c292d9062209b1,,0.007696483,0,2.3628202,0.0001155,0.0354585,271.71,,,Transfer
0xa60c36f786415155c1cbc303871232474aff2c9e6918294ae07af281b1abdc6a,19902653,1658883137,7/27/22 0:52,0xefa9a8d582d90ca92aa56d5ce210648066efe779,0x6e9afd530416fc332d47939463c292d9062209b1,,0.492247047,0,151.1198433,0.0001155,0.0354585,271.71,,,Transfer
0xbaf27c0d5be3ca82eee2281e9644defa6a26a579d8ffc1535e7e58b7c90a4d52,19902653,1658883137,7/27/22 0:52,0x93571b7b84ac874fbefe4fc71ec922171e216fa3,0x6e9afd530416fc332d47939463c292d9062209b1,,0.346529315,0,106.3844997,0.0001155,0.0354585,271.71,,,Transfer
0x0705440f7a8960006884152a84732df44203a3d9507055bd3757bf1679edfe88,19902653,1658883137,7/27/22 0:52,0x05ad70f194a007b5c98a7e535cf767716b827bce,0x6e9afd530416fc332d47939463c292d9062209b1,,0.350667987,0,107.655072,0.0001155,0.0354585,271.71,,,Transfer
0x1eead7a602e97acac10bfd917560b41bdc7111293bdf4baa85dc6c0620206906,19902653,1658883137,7/27/22 0:52,0x6c90b9506423f4d7e6544c910befa8e9c88f8a70,0x6e9afd530416fc332d47939463c292d9062209b1,,0.536314356,0,164.6485074,0.0001155,0.0354585,271.71,,,Transfer
0x87065858bb184f134b9b75179ade61eeba3e8cd3cd4e8a1f6f68b13022f91bae,19902654,1658883140,7/27/22 0:52,0x3ddf2e9bd98dd7d1f0da033e075997fe6c89d95f,0x6e9afd530416fc332d47939463c292d9062209b1,,0.649163579,0,199.2932189,0.0001155,0.0354585,271.71,,,Transfer
0xab7a1232ded8033e89c6648f50c1821f4c4d8a1eecea6862fa18fe763cff723b,19902654,1658883140,7/27/22 0:52,0xdabbe098dabef3470df9e130bac4203b35130f4d,0x6e9afd530416fc332d47939463c292d9062209b1,,0.367151667,0,112.7155617,0.0001155,0.0354585,271.71,,,Transfer
0x2fc8898faf6beb9bffc3a248bfd54124c99364c8091b3d321d96ebc70f791df6,19902654,1658883140,7/27/22 0:52,0x926aeb091853b6fa6a0570043cf9958b364a3cdb,0x6e9afd530416fc332d47939463c292d9062209b1,,0.478953219,0,147.0386381,0.0001155,0.0354585,271.71,,,Transfer
0xf712fdadc3acf6e0b65c90cf2dc695a6de19bb9c96593f5c591c98f8e902878e,19902654,1658883140,7/27/22 0:52,0x83eb85879b3f812f1a4c0408039be4d820c20070,0x6e9afd530416fc332d47939463c292d9062209b1,,0.62934119,0,193.2077452,0.0001155,0.0354585,271.71,,,Transfer
0xb57dd7eaff66ad4a0ffdac4d09bbb5f94162b7344b758487da8d8193be9aa320,19902654,1658883140,7/27/22 0:52,0x5d3d96796704334e07acb1ea67783c68af741ffb,0x6e9afd530416fc332d47939463c292d9062209b1,,0.647346615,0,198.7354109,0.0001155,0.0354585,271.71,,,Transfer
0x4d813ebd64e5d2bbc8c321ac8b78e59f49c559482d480a8fc2d9d9d555928f81,19902654,1658883140,7/27/22 0:52,0x82eeaedde87f71268e5ee98ec59317e4f35d888c,0x6e9afd530416fc332d47939463c292d9062209b1,,0.572013507,0,175.6081467,0.0001155,0.0354585,271.71,,,Transfer
0x0c0a55bd751218e9e8b3c1e33595eaccede3e057b8eee95a265a90e6c987073c,19902654,1658883140,7/27/22 0:52,0x56737ebf7882da746a81fb00dd68542369e195c9,0x6e9afd530416fc332d47939463c292d9062209b1,,0.566875604,0,174.0308105,0.0001155,0.0354585,271.71,,,Transfer
0xa66f6c2ea6bbbc507f272d9c7634823c179b9c5ae4b287ee88530fe5825071c3,19902654,1658883140,7/27/22 0:52,0xd97d964f53fe70459a91ed3629e2982767f5ebb5,0x6e9afd530416fc332d47939463c292d9062209b1,,0.56594211,0,173.7442277,0.0001155,0.0354585,271.71,,,Transfer
0x0b26da3386a161aa5f660227dd38c500473eceaeb36eb198cdd1db96f3e651fd,19902654,1658883140,7/27/22 0:52,0x66c747e58b36d655801e16dc984c5ebf926dda3a,0x6e9afd530416fc332d47939463c292d9062209b1,,0.652970858,0,200.4620534,0.0001155,0.0354585,271.71,,,Transfer
0xd6d9e257ad261961baec3bc6695dfd22762cb40c1cac8454b1c7599d3a12bb1a,19902654,1658883140,7/27/22 0:52,0x8b21b0b9c4774c2dc71f2a6dd0fc71e733301745,0x6e9afd530416fc332d47939463c292d9062209b1,,0.575414011,0,176.6521013,0.0001155,0.0354585,271.71,,,Transfer
0xbb453880ca81e478d3e9f93b313e935a7e7c953d6b22c132c8cc6cf819b18ded,19902655,1658883143,7/27/22 0:52,0xa470fae416d3ea3f66e6de8d081d2b3086713555,0x6e9afd530416fc332d47939463c292d9062209b1,,0.601460487,0,184.6483697,0.0001155,0.0354585,271.71,,,Transfer
0xc93199921d28918489cb85c494c8c959e062a67a30f20c7ec862d8fedfcf5dca,19902655,1658883143,7/27/22 0:52,0x1cd7fb2a17afab8c404f5dddade67d1aa98a0c40,0x6e9afd530416fc332d47939463c292d9062209b1,,0.619291882,0,190.1226078,0.0001155,0.0354585,271.71,,,Transfer
0xc45f01d537f14e71d49c76b64de9eec0f71c7cd291021cfb6381618d92d8b065,19902655,1658883143,7/27/22 0:52,0x55518f161ca5736fa684ae2ba9e134edaef97ab3,0x6e9afd530416fc332d47939463c292d9062209b1,,0.007757164,0,2.381449329,0.0001155,0.0354585,271.71,,,Transfer
0xf6cef3667c924646d7c5a9ea6bce8862cc9cd8b33188be60ea24a875d9e67775,19902655,1658883143,7/27/22 0:52,0x6c63ea7e944a0733811adb0638bec6d1a51bcd9e,0x6e9afd530416fc332d47939463c292d9062209b1,,0.875058783,0,268.6430464,0.0001155,0.0354585,271.71,,,Transfer
0xc87cd2fc5fc2584c7d49fc590580a4a6efe0c658ee220c1883fc0fdbccd5c81a,19902655,1658883143,7/27/22 0:52,0x893ab609e5c3e3101ee9ea52245bcafa9e7ca308,0x6e9afd530416fc332d47939463c292d9062209b1,,0.694684213,0,213.2680535,0.0001155,0.0354585,271.71,,,Transfer
0xa16c6b90c2c016c8d20639e9e7a29644cd1ade58c5bb44bffc5af12af67b28ae,19902655,1658883143,7/27/22 0:52,0x7744882331c37e8fd9801fc8687a1498e89f2a44,0x6e9afd530416fc332d47939463c292d9062209b1,,0.860703203,0,264.2358834,0.0001155,0.0354585,271.71,,,Transfer
0xe0a59905215f2ee6f0716ea0e1fd79a28f48cd6801c7f183f8f0b2bfb771517d,19902655,1658883143,7/27/22 0:52,0x1dd4776dd7d7552e5e207692ea41086d5972f7b3,0x6e9afd530416fc332d47939463c292d9062209b1,,0.611780567,0,187.816634,0.0001155,0.0354585,271.71,,,Transfer
